TIMESTEP,MEAN,MINIMUM(K),MAXIMUM(K)
1980-05-22T00:00:00Z,300.0782,292.7,304.2
1980-05-23T00:00:00Z,302.0895,293.8,306
1980-05-24T00:00:00Z,302.6699,295.5,306.4
1980-05-25T00:00:00Z,295.98013,288.9,303
1980-05-26T00:00:00Z,290.0177,284,296.6
1980-05-27T00:00:00Z,291.37964,285.4,297.3
1980-05-28T00:00:00Z,292.1153,285.4,299.6
1980-05-29T00:00:00Z,295.2181,288.5,299.1
1980-05-30T00:00:00Z,300.1753,292.4,306.2
1980-05-31T00:00:00Z,300.1611,292.4,303.6
1980-06-01T00:00:00Z,295.36392,289.7,302.4
1980-06-02T00:00:00Z,299.25806,292.5,305.3
1980-06-03T00:00:00Z,296.87793,288.6,304.8
1980-06-04T00:00:00Z,293.0723,286.9,298.3
1980-06-05T00:00:00Z,293.04364,287.4,299.9
1980-06-06T00:00:00Z,294.28738,288.5,298.9
1980-06-07T00:00:00Z,296.21136,289.1,301.4
1980-06-08T00:00:00Z,294.83395,289.8,301.6
1980-06-09T00:00:00Z,287.1893,280.5,296
1980-06-10T00:00:00Z,285.95908,279.4,296.1
1980-06-11T00:00:00Z,286.79065,279.9,296.4
1980-06-12T00:00:00Z,292.1854,286.4,296.6
1980-06-13T00:00:00Z,296.81134,290.7,300.3
1980-06-14T00:00:00Z,298.46564,292.2,302.3
1980-06-15T00:00:00Z,297.4944,292.1,303.2
1980-06-16T00:00:00Z,290.55807,285.2,299.9
1980-06-17T00:00:00Z,292.3809,287,298.4
1980-06-18T00:00:00Z,295.0603,289.9,298.7
1980-06-19T00:00:00Z,297.57452,292,300.4
1980-06-20T00:00:00Z,291.8962,286.7,299
1980-06-21T00:00:00Z,295.7264,289.6,300.6
1980-06-22T00:00:00Z,298.0268,292.8,302.1
1980-06-23T00:00:00Z,300.508,294.7,304.2
1980-06-24T00:00:00Z,302.4778,296.4,306
1980-06-25T00:00:00Z,302.84354,296.3,306.7
1980-06-26T00:00:00Z,302.37653,296.3,305.9
1980-06-27T00:00:00Z,299.79266,293.8,306.5
1980-06-28T00:00:00Z,293.7306,287.3,302
1980-06-29T00:00:00Z,298.12427,292.6,301.6
1980-06-30T00:00:00Z,295.9671,290.9,303.1
1980-07-01T00:00:00Z,299.31064,294.1,303.2
1980-07-02T00:00:00Z,298.2579,292.6,303.8
1980-07-03T00:00:00Z,300.0695,294.3,304.3
1980-07-04T00:00:00Z,299.88992,294.8,304.9
1980-07-05T00:00:00Z,299.32764,292.5,304
1980-07-06T00:00:00Z,293.82208,288.2,301.6
1980-07-07T00:00:00Z,297.62357,289.5,302.4
1980-07-08T00:00:00Z,298.91638,290.5,304
1980-07-09T00:00:00Z,299.009,291.5,305.6
1980-07-10T00:00:00Z,300.62726,295.1,305.3
1980-07-11T00:00:00Z,301.24597,295.4,306.5
1980-07-12T00:00:00Z,294.0307,286,303
1980-07-13T00:00:00Z,297.43814,290.2,302.7
1980-07-14T00:00:00Z,301.01703,295.5,305.2
1980-07-15T00:00:00Z,303.1521,297,306.1
1980-07-16T00:00:00Z,304.29916,298.2,310.5
1980-07-17T00:00:00Z,302.58783,296.8,310.1
1980-07-18T00:00:00Z,300.97375,295.3,306.1
1980-07-19T00:00:00Z,302.87125,296.3,306.5
1980-07-20T00:00:00Z,304.76425,298.1,310.1
1980-07-21T00:00:00Z,304.79996,298.8,311.4
1980-07-22T00:00:00Z,298.8855,293.6,306.5
1980-07-23T00:00:00Z,297.81293,291.2,303.7
1980-07-24T00:00:00Z,299.07623,293.3,304
1980-07-25T00:00:00Z,300.5033,295,304.7
1980-07-26T00:00:00Z,300.08893,294.7,306.3
1980-07-27T00:00:00Z,302.73123,297,306.4
1980-07-28T00:00:00Z,300.23392,294.4,304.1
1980-07-29T00:00:00Z,297.74228,291.1,303.1
1980-07-30T00:00:00Z,300.0936,294.9,305.7
1980-07-31T00:00:00Z,300.1583,294.1,305
1980-08-01T00:00:00Z,301.53967,296.2,305.5
1980-08-02T00:00:00Z,301.69485,296.3,307.4
1980-08-03T00:00:00Z,300.15915,294.1,308
1980-08-04T00:00:00Z,301.17923,295.5,306.7
1980-08-05T00:00:00Z,302.43265,296.6,306
1980-08-06T00:00:00Z,302.1855,297.2,307
1980-08-07T00:00:00Z,302.37064,295.7,306.6
1980-08-08T00:00:00Z,303.61334,297.8,308
1980-08-09T00:00:00Z,300.28873,293.2,308.3
1980-08-10T00:00:00Z,297.74634,291,303.6
1980-08-11T00:00:00Z,297.96155,290.8,306
1980-08-12T00:00:00Z,298.05927,291.6,304.9
1980-08-13T00:00:00Z,297.45276,291.4,303.9
1980-08-14T00:00:00Z,297.8923,290.7,303.6
1980-08-15T00:00:00Z,297.4469,291.6,304.3
1980-08-16T00:00:00Z,294.66983,287.7,302.9
1980-08-17T00:00:00Z,296.9519,290.6,302.7
1980-08-18T00:00:00Z,298.37244,292.3,302.5
1980-08-19T00:00:00Z,299.94226,293.2,303.2
1980-08-20T00:00:00Z,298.99402,291.4,302.9
1980-08-21T00:00:00Z,297.76157,290.6,303.1
1980-08-22T00:00:00Z,297.11896,290.6,302
1980-08-23T00:00:00Z,300.1092,294.9,304.1
1980-08-24T00:00:00Z,301.18973,295.9,305.3
1980-08-25T00:00:00Z,300.5996,295.5,305.5
1980-08-26T00:00:00Z,300.9398,295.5,306
1980-08-27T00:00:00Z,303.25684,296.8,308.4
1980-08-28T00:00:00Z,299.7797,291.5,307.4
1980-08-29T00:00:00Z,299.76575,292.9,303.6
1980-08-30T00:00:00Z,302.28372,296.7,306.4
1980-08-31T00:00:00Z,300.47003,294.4,305.4
1980-09-01T00:00:00Z,301.8345,296.1,307.3
1980-09-02T00:00:00Z,301.48273,295.6,307.5
1980-09-03T00:00:00Z,296.6485,290.6,302.9
1980-09-04T00:00:00Z,298.5433,292,303.1
1980-09-05T00:00:00Z,300.36365,294.4,303.8
1980-09-06T00:00:00Z,297.92487,291,304.3
1980-09-07T00:00:00Z,294.7812,288.2,300.5
1980-09-08T00:00:00Z,294.08588,284.3,300.6
1980-09-09T00:00:00Z,295.49496,288.8,301.8
1980-09-10T00:00:00Z,291.28214,284.9,300.7
1980-09-11T00:00:00Z,295.06323,289.1,299.8
1980-09-12T00:00:00Z,293.02618,283.9,301.1
1980-09-13T00:00:00Z,297.01776,288.9,302.5
1980-09-14T00:00:00Z,297.15982,290.2,304.7
1980-09-15T00:00:00Z,291.14087,284.9,299.4
1980-09-16T00:00:00Z,293.93732,286.4,298.4
1980-09-17T00:00:00Z,296.2061,289.8,300.3
1980-09-18T00:00:00Z,291.3283,286.1,299.1
1980-09-19T00:00:00Z,293.53165,286.7,298.5
1980-09-20T00:00:00Z,299.0748,292.8,303
1980-09-21T00:00:00Z,301.44858,294.7,306
1980-09-22T00:00:00Z,300.6942,293.6,307.3
1980-09-23T00:00:00Z,295.80197,291.5,302.7
1980-09-24T00:00:00Z,289.089,281.5,297.5
1980-09-25T00:00:00Z,289.93738,283.7,297.1
1980-09-26T00:00:00Z,289.46323,282.8,299
1980-09-27T00:00:00Z,285.3906,277.7,293.9
1980-09-28T00:00:00Z,290.02545,282.6,297.2
1980-09-29T00:00:00Z,291.04483,283.2,296.3
1980-09-30T00:00:00Z,295.21518,289.9,299.2
1980-10-01T00:00:00Z,296.5199,290.6,299.9
1980-10-02T00:00:00Z,291.78494,286.2,299
1980-10-03T00:00:00Z,290.76248,285.1,293.8
1980-10-04T00:00:00Z,286.53424,280.3,292.6
1980-10-05T00:00:00Z,285.80624,281.2,291.6
1980-10-06T00:00:00Z,286.8691,281.8,291.7
1980-10-07T00:00:00Z,286.44876,280.3,290.9
1980-10-08T00:00:00Z,293.1029,287,296.5
1980-10-09T00:00:00Z,285.33118,280.9,295.9
1980-10-10T00:00:00Z,287.26453,279.8,291.9
1980-10-11T00:00:00Z,291.36005,285.5,297.9
1980-10-12T00:00:00Z,284.07394,279.2,292.6
1980-10-13T00:00:00Z,279.5001,273.8,287.9
1980-10-14T00:00:00Z,280.71045,273.4,286.3
1980-10-15T00:00:00Z,284.63983,277.5,291.4
1980-10-16T00:00:00Z,289.6464,283.3,298.2
1980-10-17T00:00:00Z,295.77765,288.3,300.2
1980-10-18T00:00:00Z,293.65085,287.6,299.1
1980-10-19T00:00:00Z,287.30554,282.1,294.2
1980-10-20T00:00:00Z,281.70285,275.6,290.7
1980-10-21T00:00:00Z,283.9736,276,292
1980-10-22T00:00:00Z,280.53406,274,290.9
1980-10-23T00:00:00Z,279.1568,273.1,284.5
1980-10-24T00:00:00Z,278.2884,273.1,287.9
1980-10-25T00:00:00Z,283.1349,277.2,291.4
1980-10-26T00:00:00Z,279.8322,275.3,287.4
1980-10-27T00:00:00Z,279.44946,273.5,285.6
1980-10-28T00:00:00Z,279.431,273.8,288.7
1980-10-29T00:00:00Z,278.7946,271.8,284.6
1980-10-30T00:00:00Z,280.2172,274.3,284.2
1980-10-31T00:00:00Z,284.69678,278,288.3
1980-11-01T00:00:00Z,279.53198,274.2,286.6
1980-11-02T00:00:00Z,277.88608,270.9,282.8
1980-11-03T00:00:00Z,282.19165,274.1,288.6
1980-11-04T00:00:00Z,286.66956,279.8,291
1980-11-05T00:00:00Z,281.91425,276.9,288.6
1980-11-06T00:00:00Z,280.17044,273.5,284.4
1980-11-07T00:00:00Z,285.90714,277.7,291.5
1980-11-08T00:00:00Z,282.7005,276.2,290.5
1980-11-09T00:00:00Z,282.64212,274.6,290.7
1980-11-10T00:00:00Z,279.7668,274.1,287.1
1980-11-11T00:00:00Z,272.95407,266.2,278.9
1980-11-12T00:00:00Z,274.90222,267.9,281.6
1980-11-13T00:00:00Z,279.61472,273,285.8
1980-11-14T00:00:00Z,280.35498,274.1,291.1
1980-11-15T00:00:00Z,276.78217,269.3,284.8
1980-11-16T00:00:00Z,273.55716,265.6,281.2
1980-11-17T00:00:00Z,275.9134,269,281.4
1980-11-18T00:00:00Z,272.68964,266.6,282.6
1980-11-19T00:00:00Z,272.8042,265.4,277.8
1980-11-20T00:00:00Z,275.31845,270.8,280.4
1980-11-21T00:00:00Z,276.07794,271.4,283.9
1980-11-22T00:00:00Z,277.5873,271.6,283.2
1980-11-23T00:00:00Z,279.04718,274,286.7
1980-11-24T00:00:00Z,278.52142,273.6,287.2
1980-11-25T00:00:00Z,278.22797,272.9,287.6
1980-11-26T00:00:00Z,274.7586,267.2,281.6
1980-11-27T00:00:00Z,275.85342,269.6,282.7
1980-11-28T00:00:00Z,276.74197,272.7,287.6
1980-11-29T00:00:00Z,276.31555,271.8,284.3
1980-11-30T00:00:00Z,276.75235,270.2,281.2
1980-12-01T00:00:00Z,280.59195,274.3,287.1
1980-12-02T00:00:00Z,281.33856,274.6,289.1
1980-12-03T00:00:00Z,276.99582,270,284
1980-12-04T00:00:00Z,266.4062,258.4,274.2
1980-12-05T00:00:00Z,269.00067,262.7,276.1
1980-12-06T00:00:00Z,273.55377,267,279.3
1980-12-07T00:00:00Z,278.06345,271.9,285.6
1980-12-08T00:00:00Z,282.85403,275.3,289.5
1980-12-09T00:00:00Z,279.46313,273.5,286.1
1980-12-10T00:00:00Z,274.84705,268.3,281.1
1980-12-11T00:00:00Z,271.2095,264.8,278.6
1980-12-12T00:00:00Z,273.1245,266,280.5
1980-12-13T00:00:00Z,275.27164,268.7,283.5
1980-12-14T00:00:00Z,270.09268,262.5,277.9
1980-12-15T00:00:00Z,268.5061,259.6,277.9
1980-12-16T00:00:00Z,271.0585,263,279.6
1980-12-17T00:00:00Z,265.9573,258.3,276.1
1980-12-18T00:00:00Z,273.26978,266.9,278.4
1980-12-19T00:00:00Z,272.09927,266.8,278.9
1980-12-20T00:00:00Z,263.79605,255.6,269.6
1980-12-21T00:00:00Z,265.7914,259,270.8
1980-12-22T00:00:00Z,268.2847,262.6,275.4
1980-12-23T00:00:00Z,272.13663,266.1,279.2
1980-12-24T00:00:00Z,273.83414,269.3,278.3
1980-12-25T00:00:00Z,259.07205,248.3,276
1980-12-26T00:00:00Z,264.7188,258.4,271.9
1980-12-27T00:00:00Z,268.63852,263.3,276.2
1980-12-28T00:00:00Z,274.4332,268.9,280.2
1980-12-29T00:00:00Z,276.39056,272.3,281.8
1980-12-30T00:00:00Z,273.86307,269.5,279.1
1980-12-31T00:00:00Z,264.64532,256.6,275
1981-01-01T00:00:00Z,269.66156,262.5,275.3
1981-01-02T00:00:00Z,269.4617,263.6,276.8
1981-01-03T00:00:00Z,259.56415,249.5,273
1981-01-04T00:00:00Z,256.87622,247.6,269.7
1981-01-05T00:00:00Z,264.57022,258.2,270.4
1981-01-06T00:00:00Z,269.11014,263.6,276.8
1981-01-07T00:00:00Z,270.98776,266.4,277.8
1981-01-08T00:00:00Z,261.57605,254.6,268
1981-01-09T00:00:00Z,265.6141,260,270.7
1981-01-10T00:00:00Z,265.20514,260.5,271
1981-01-11T00:00:00Z,256.97574,249.6,264.9
1981-01-12T00:00:00Z,260.84857,254.5,265.8
1981-01-13T00:00:00Z,263.15717,256.5,268.3
1981-01-14T00:00:00Z,266.98328,259.2,273.7
1981-01-15T00:00:00Z,270.6494,265.2,275.9
1981-01-16T00:00:00Z,270.28928,264.7,275.4
1981-01-17T00:00:00Z,266.21613,260.6,274.3
1981-01-18T00:00:00Z,269.0001,264.3,272.2
1981-01-19T00:00:00Z,273.88663,269.4,277.1
1981-01-20T00:00:00Z,270.18286,264.4,277.3
1981-01-21T00:00:00Z,269.95847,263.9,275.5
1981-01-22T00:00:00Z,273.04913,268.5,277.2
1981-01-23T00:00:00Z,273.68933,269,277.8
1981-01-24T00:00:00Z,272.1931,265.8,277.5
1981-01-25T00:00:00Z,274.34302,270.1,278.7
1981-01-26T00:00:00Z,278.1429,274.3,283.8
1981-01-27T00:00:00Z,276.545,273.3,281.2
1981-01-28T00:00:00Z,273.4462,267,280.3
1981-01-29T00:00:00Z,270.3951,262.8,278
1981-01-30T00:00:00Z,265.4678,258.6,272.2
1981-01-31T00:00:00Z,270.79355,266.6,277.8
1981-02-01T00:00:00Z,276.68976,271.7,282.1
1981-02-02T00:00:00Z,278.8724,275.1,286.3
1981-02-03T00:00:00Z,268.53687,260.8,278.6
1981-02-04T00:00:00Z,263.89316,258.6,273.4
1981-02-05T00:00:00Z,264.05374,258,272.8
1981-02-06T00:00:00Z,271.94992,266.9,279.9
1981-02-07T00:00:00Z,274.88098,269.1,281.9
1981-02-08T00:00:00Z,276.70203,272.5,281.9
1981-02-09T00:00:00Z,271.59213,266.5,280.5
1981-02-10T00:00:00Z,277.07184,270.1,282
1981-02-11T00:00:00Z,281.99567,276.9,288.9
1981-02-12T00:00:00Z,270.92264,259.4,283.5
1981-02-13T00:00:00Z,270.25006,264.4,276.2
1981-02-14T00:00:00Z,274.29898,268.4,279.9
1981-02-15T00:00:00Z,276.52167,270.9,281.3
1981-02-16T00:00:00Z,280.43106,276.3,284.3
1981-02-17T00:00:00Z,283.76193,277.6,290
1981-02-18T00:00:00Z,287.1002,279.5,293.4
1981-02-19T00:00:00Z,286.4581,280.2,292.2
1981-02-20T00:00:00Z,285.86136,280.4,290.3
1981-02-21T00:00:00Z,286.17313,278.4,291
1981-02-22T00:00:00Z,287.28262,280.8,291.5
1981-02-23T00:00:00Z,284.28546,279.1,289.3
1981-02-24T00:00:00Z,283.4098,276.8,288.9
1981-02-25T00:00:00Z,279.36664,274.1,284.2
1981-02-26T00:00:00Z,279.4796,275,283.6
1981-02-27T00:00:00Z,279.66183,273.6,285.3
1981-02-28T00:00:00Z,281.84827,275.3,286.6
1981-03-01T00:00:00Z,279.21262,273.2,285.4
1981-03-02T00:00:00Z,277.31155,272,283.8
1981-03-03T00:00:00Z,271.91455,266.9,282.2
1981-03-04T00:00:00Z,274.74936,268.7,281
1981-03-05T00:00:00Z,275.57605,270.1,280.9
1981-03-06T00:00:00Z,274.3123,269.3,280.7
1981-03-07T00:00:00Z,276.48013,271.7,281.9
1981-03-08T00:00:00Z,277.40012,273.4,281.9
1981-03-09T00:00:00Z,276.9378,272.1,282.4
1981-03-10T00:00:00Z,278.10843,272,283.8
1981-03-11T00:00:00Z,276.57227,271.2,283.2
1981-03-12T00:00:00Z,276.82092,270.9,282
1981-03-13T00:00:00Z,279.53036,273.6,288.8
1981-03-14T00:00:00Z,273.74582,269,283
1981-03-15T00:00:00Z,282.23874,275.7,287.3
1981-03-16T00:00:00Z,278.26346,273.3,286.1
1981-03-17T00:00:00Z,274.43967,268.8,282.2
1981-03-18T00:00:00Z,270.4884,263.7,279.5
1981-03-19T00:00:00Z,271.15158,265.4,279.5
1981-03-20T00:00:00Z,273.05347,267.3,279.6
1981-03-21T00:00:00Z,276.4766,271.9,282.5
1981-03-22T00:00:00Z,278.3095,272.5,282.3
1981-03-23T00:00:00Z,279.52124,274,284
1981-03-24T00:00:00Z,279.97696,273.7,284.9
1981-03-25T00:00:00Z,279.6108,274.3,283.4
1981-03-26T00:00:00Z,283.39697,277.7,287
1981-03-27T00:00:00Z,281.04926,276,287.4
1981-03-28T00:00:00Z,285.9542,279.6,289.7
1981-03-29T00:00:00Z,294.0849,281.6,298.8
1981-03-30T00:00:00Z,288.69168,281.6,292.9
1981-03-31T00:00:00Z,288.9053,281.5,295.3
1981-04-01T00:00:00Z,293.6185,283.3,298.5
1981-04-02T00:00:00Z,285.21262,280.6,289.1
1981-04-03T00:00:00Z,296.2884,284.1,300.9
1981-04-04T00:00:00Z,296.54623,284.1,300.9
1981-04-05T00:00:00Z,291.13846,282.5,296.2
1981-04-06T00:00:00Z,280.06833,274.4,288
1981-04-07T00:00:00Z,286.4642,280.6,290.5
1981-04-08T00:00:00Z,294.1843,284,297.3
1981-04-09T00:00:00Z,290.20114,284.6,294.8
1981-04-10T00:00:00Z,290.4441,284.5,294.3
1981-04-11T00:00:00Z,293.16022,285.1,297.3
1981-04-12T00:00:00Z,285.49673,278.8,294
1981-04-13T00:00:00Z,285.45673,277.9,290.6
1981-04-14T00:00:00Z,284.63696,277.1,290.7
1981-04-15T00:00:00Z,276.54694,269.5,287.8
1981-04-16T00:00:00Z,286.86484,280.1,290.7
1981-04-17T00:00:00Z,288.6585,281.6,295.7
1981-04-18T00:00:00Z,291.32974,284.8,299.4
1981-04-19T00:00:00Z,285.09784,279,291.3
1981-04-20T00:00:00Z,280.2075,274.4,288.4
1981-04-21T00:00:00Z,277.19852,269.7,286.1
1981-04-22T00:00:00Z,283.38953,274,289.4
1981-04-23T00:00:00Z,285.19818,277.7,294.4
1981-04-24T00:00:00Z,287.74887,282.1,295.9
1981-04-25T00:00:00Z,281.41534,276.5,289.5
1981-04-26T00:00:00Z,286.2045,279.1,290.4
1981-04-27T00:00:00Z,288.23367,280.8,294.8
1981-04-28T00:00:00Z,287.69257,283,296.6
1981-04-29T00:00:00Z,291.59015,285.1,302.8
1981-04-30T00:00:00Z,289.49103,282.3,293.9
1981-05-01T00:00:00Z,289.19406,283.8,294.4
1981-05-02T00:00:00Z,286.2479,281.5,293
1981-05-03T00:00:00Z,290.25974,285.2,294.8
1981-05-04T00:00:00Z,295.17834,288.9,297.7
1981-05-05T00:00:00Z,296.66833,289,300
1981-05-06T00:00:00Z,290.57944,286.4,296.9
1981-05-07T00:00:00Z,286.3771,279.9,294.1
1981-05-08T00:00:00Z,292.02863,286.9,294.9
1981-05-09T00:00:00Z,292.84006,286.7,296.9
1981-05-10T00:00:00Z,294.33408,288.1,297.9
1981-05-11T00:00:00Z,294.33728,289.4,297.3
1981-05-12T00:00:00Z,292.1228,284.2,297
1981-05-13T00:00:00Z,287.85214,280.8,293.8
1981-05-14T00:00:00Z,290.42627,285.7,297
1981-05-15T00:00:00Z,296.67035,289.1,301.3
1981-05-16T00:00:00Z,290.7997,285.1,296.3
1981-05-17T00:00:00Z,286.8333,280,294.7
1981-05-18T00:00:00Z,284.768,276.5,294.3
1981-05-19T00:00:00Z,289.53418,283,293.8
1981-05-20T00:00:00Z,292.7427,286.6,296
1981-05-21T00:00:00Z,296.0519,290,299.3
1981-05-22T00:00:00Z,296.96094,290.9,300
1981-05-23T00:00:00Z,296.31915,289.2,300.3
1981-05-24T00:00:00Z,298.9212,292.8,301.9
1981-05-25T00:00:00Z,301.30994,293.2,304.7
1981-05-26T00:00:00Z,300.1248,293,305.6
1981-05-27T00:00:00Z,299.3227,292.8,304.7
1981-05-28T00:00:00Z,299.63235,293.1,303.1
1981-05-29T00:00:00Z,296.47894,291.4,299.8
1981-05-30T00:00:00Z,299.60745,294,304.1
1981-05-31T00:00:00Z,293.7731,288.5,301.4
1981-06-01T00:00:00Z,293.55057,286.7,298.6
1981-06-02T00:00:00Z,294.10822,284.8,299.9
1981-06-03T00:00:00Z,295.9419,289.2,301
1981-06-04T00:00:00Z,297.5483,292.3,303.3
1981-06-05T00:00:00Z,299.78976,292.4,303.8
1981-06-06T00:00:00Z,299.20987,292.1,304.9
1981-06-07T00:00:00Z,292.24466,285.3,298.8
1981-06-08T00:00:00Z,296.5668,289.3,301.1
1981-06-09T00:00:00Z,295.70114,289.6,303
1981-06-10T00:00:00Z,294.26453,288.8,298.5
1981-06-11T00:00:00Z,295.394,288.2,300.8
1981-06-12T00:00:00Z,297.97833,291.5,302.6
1981-06-13T00:00:00Z,297.71146,291.9,302.3
1981-06-14T00:00:00Z,298.59772,291.5,304.5
1981-06-15T00:00:00Z,302.67014,295.2,306.7
1981-06-16T00:00:00Z,304.52142,296,309.5
1981-06-17T00:00:00Z,298.01212,293.7,305.1
1981-06-18T00:00:00Z,298.1718,292.6,301.9
1981-06-19T00:00:00Z,300.56897,293.9,304.1
1981-06-20T00:00:00Z,296.26648,290.7,300.8
1981-06-21T00:00:00Z,297.84467,291.2,303.1
1981-06-22T00:00:00Z,299.4919,293.5,306.4
1981-06-23T00:00:00Z,294.20517,287.4,301.2
1981-06-24T00:00:00Z,296.77368,290,302.4
1981-06-25T00:00:00Z,299.04147,292.9,303.6
1981-06-26T00:00:00Z,291.72922,286.7,301.5
1981-06-27T00:00:00Z,296.69226,290.9,301.2
1981-06-28T00:00:00Z,299.10446,293.3,303.4
1981-06-29T00:00:00Z,299.20615,293.3,303.8
1981-06-30T00:00:00Z,301.88895,294,305.9
1981-07-01T00:00:00Z,300.4291,294.5,303.8
1981-07-02T00:00:00Z,297.2024,289.2,302.5
1981-07-03T00:00:00Z,299.2186,293.4,302.7
1981-07-04T00:00:00Z,298.19678,290.7,302.6
1981-07-05T00:00:00Z,299.14206,293.6,303.6
1981-07-06T00:00:00Z,300.89035,295.8,304.3
1981-07-07T00:00:00Z,303.25375,295.7,307.9
1981-07-08T00:00:00Z,305.04492,296.3,309.7
1981-07-09T00:00:00Z,304.03214,296.2,310.4
1981-07-10T00:00:00Z,302.2809,295.6,308.3
1981-07-11T00:00:00Z,302.58478,296,307
1981-07-12T00:00:00Z,301.82935,296.7,306.8
1981-07-13T00:00:00Z,301.23465,293.5,307.3
1981-07-14T00:00:00Z,296.59335,289.5,303.9
1981-07-15T00:00:00Z,298.54663,292.8,303.1
1981-07-16T00:00:00Z,299.46237,293.5,304.1
1981-07-17T00:00:00Z,299.92017,294,304.5
1981-07-18T00:00:00Z,300.2291,293.8,305.6
1981-07-19T00:00:00Z,301.2366,294.8,305.6
1981-07-20T00:00:00Z,299.33878,292.5,303.2
1981-07-21T00:00:00Z,299.7405,294,305.9
1981-07-22T00:00:00Z,296.06635,290.7,303.4
1981-07-23T00:00:00Z,295.2707,289.4,302.8
1981-07-24T00:00:00Z,296.95557,291.2,302.5
1981-07-25T00:00:00Z,299.26297,292.6,303.3
1981-07-26T00:00:00Z,299.78812,294.3,304.4
1981-07-27T00:00:00Z,298.19873,292,305.2
1981-07-28T00:00:00Z,293.90005,288.9,303.5
1981-07-29T00:00:00Z,293.27295,287.5,303.7
1981-07-30T00:00:00Z,298.3568,292.1,303
1981-07-31T00:00:00Z,300.03494,294.7,303.7
1981-08-01T00:00:00Z,300.92694,295,304.6
1981-08-02T00:00:00Z,301.51974,295.5,305.5
1981-08-03T00:00:00Z,299.7571,295,304.7
1981-08-04T00:00:00Z,300.48694,295.5,306
1981-08-05T00:00:00Z,297.60852,290.4,306
1981-08-06T00:00:00Z,299.14175,292.8,304.3
1981-08-07T00:00:00Z,297.09134,290.7,301.2
1981-08-08T00:00:00Z,296.80344,288.2,301
1981-08-09T00:00:00Z,298.89835,294,305.7
1981-08-10T00:00:00Z,300.12036,294,304
1981-08-11T00:00:00Z,298.8713,293,303.9
1981-08-12T00:00:00Z,299.34003,293.1,304.3
1981-08-13T00:00:00Z,299.18665,292.1,304.6
1981-08-14T00:00:00Z,299.23987,291,304.6
1981-08-15T00:00:00Z,298.1454,291,304.4
1981-08-16T00:00:00Z,295.78134,289.8,303.2
1981-08-17T00:00:00Z,293.03317,287.5,300.2
1981-08-18T00:00:00Z,295.44476,289.1,301.1
1981-08-19T00:00:00Z,296.1538,290.7,300.5
1981-08-20T00:00:00Z,297.66812,292,300.6
1981-08-21T00:00:00Z,299.37433,293.8,302.4
1981-08-22T00:00:00Z,298.7525,293.6,302.2
1981-08-23T00:00:00Z,298.85776,293.3,302
1981-08-24T00:00:00Z,296.57983,290.8,302.6
1981-08-25T00:00:00Z,296.0445,289.1,300.2
1981-08-26T00:00:00Z,297.00766,290.2,301.1
1981-08-27T00:00:00Z,297.16232,289.5,302.9
1981-08-28T00:00:00Z,296.78934,291.3,302.4
1981-08-29T00:00:00Z,298.79895,291,303.7
1981-08-30T00:00:00Z,298.9587,292.7,302.6
1981-08-31T00:00:00Z,296.41144,289.6,300.6
1981-09-01T00:00:00Z,297.56927,290.8,302.1
1981-09-02T00:00:00Z,294.34787,288.6,298.8
1981-09-03T00:00:00Z,293.26923,286.9,298.8
1981-09-04T00:00:00Z,294.6496,289.8,300.2
1981-09-05T00:00:00Z,292.351,288.3,298.3
1981-09-06T00:00:00Z,294.3557,288.5,299.4
1981-09-07T00:00:00Z,294.6779,288.3,299.7
1981-09-08T00:00:00Z,295.73587,291.1,299.5
1981-09-09T00:00:00Z,289.83224,284.6,298
1981-09-10T00:00:00Z,293.33197,283.8,299.6
1981-09-11T00:00:00Z,296.26117,289,302.6
1981-09-12T00:00:00Z,297.23764,289.2,305.4
1981-09-13T00:00:00Z,297.03906,290.2,303
1981-09-14T00:00:00Z,298.72226,291.8,305.6
1981-09-15T00:00:00Z,295.49194,289.9,300.3
1981-09-16T00:00:00Z,290.53552,284.2,297.6
1981-09-17T00:00:00Z,289.36673,282,295.5
1981-09-18T00:00:00Z,291.49976,285.6,295.6
1981-09-19T00:00:00Z,290.09695,284.4,295.5
1981-09-20T00:00:00Z,288.23395,280.5,297.5
1981-09-21T00:00:00Z,287.88068,280.6,295.9
1981-09-22T00:00:00Z,286.96796,279.8,300.3
1981-09-23T00:00:00Z,283.99625,277.9,294.8
1981-09-24T00:00:00Z,286.4151,280.4,291.9
1981-09-25T00:00:00Z,290.99692,285.3,297.2
1981-09-26T00:00:00Z,290.03967,284.1,295.8
1981-09-27T00:00:00Z,297.05814,290.2,301.1
1981-09-28T00:00:00Z,288.1488,282.2,295.8
1981-09-29T00:00:00Z,283.17407,275.1,291.4
1981-09-30T00:00:00Z,283.22205,275.6,290.8
1981-10-01T00:00:00Z,284.7239,278.5,293.7
1981-10-02T00:00:00Z,285.2187,280.1,292.8
1981-10-03T00:00:00Z,283.29135,277.4,288.7
1981-10-04T00:00:00Z,285.86975,279,290.9
1981-10-05T00:00:00Z,288.66022,281.1,295.4
1981-10-06T00:00:00Z,290.0206,282.7,294.8
1981-10-07T00:00:00Z,284.2935,279.9,292.5
1981-10-08T00:00:00Z,283.74973,277.6,289.9
1981-10-09T00:00:00Z,283.99396,277.7,288.3
1981-10-10T00:00:00Z,283.7432,277.7,288
