TIMESTEP,MEAN(K),MINIMUM(K),MAXIMUM(K)
2008-12-21T00:00:00Z,259.70377,251.7,272.5
2008-12-22T00:00:00Z,256.88275,247.3,267.4
2008-12-23T00:00:00Z,256.0841,246,266.8
2008-12-24T00:00:00Z,264.95728,258.6,274.3
2008-12-25T00:00:00Z,265.81152,257,274
2008-12-26T00:00:00Z,264.86206,257.1,272.5
2008-12-27T00:00:00Z,270.03152,264.1,277
2008-12-28T00:00:00Z,271.62128,266.5,279.4
2008-12-29T00:00:00Z,270.08102,264.8,275.2
2008-12-30T00:00:00Z,266.13705,256,273.6
2008-12-31T00:00:00Z,257.0521,249,266.9
2009-01-01T00:00:00Z,256.28125,248.1,266
2009-01-02T00:00:00Z,259.54483,251.9,269.6
2009-01-03T00:00:00Z,260.7199,253.6,271.1
2009-01-04T00:00:00Z,259.35303,252.3,270.2
2009-01-05T00:00:00Z,263.62723,258.3,274.4
2009-01-06T00:00:00Z,261.66098,257,272.6
2009-01-07T00:00:00Z,265.07993,258.8,274.7
2009-01-08T00:00:00Z,261.89618,253.1,272.1
2009-01-09T00:00:00Z,257.98395,248.5,270.8
2009-01-10T00:00:00Z,256.83243,247.3,269.8
2009-01-11T00:00:00Z,258.88525,251.9,270
2009-01-12T00:00:00Z,259.39185,253.4,268.9
2009-01-13T00:00:00Z,261.13443,255.5,270
2009-01-14T00:00:00Z,254.48938,246,266.7
2009-01-15T00:00:00Z,252.62677,243.4,264.7
2009-01-16T00:00:00Z,252.09836,243.5,263
2009-01-17T00:00:00Z,252.61017,247.1,262.6
2009-01-18T00:00:00Z,257.99698,251.1,270
2009-01-19T00:00:00Z,262.07977,256.8,272
2009-01-20T00:00:00Z,258.45798,251.8,269.2
2009-01-21T00:00:00Z,255.5025,247.6,266.7
2009-01-22T00:00:00Z,259.71252,254.4,268.8
2009-01-23T00:00:00Z,261.98776,256.8,272.3
2009-01-24T00:00:00Z,253.51663,246,265.5
2009-01-25T00:00:00Z,253.10773,246.8,263.7
2009-01-26T00:00:00Z,255.38403,250.3,267
2009-01-27T00:00:00Z,258.30768,252,268.9
2009-01-28T00:00:00Z,261.18124,255.2,270.3
2009-01-29T00:00:00Z,261.85977,256.5,270.9
2009-01-30T00:00:00Z,262.99344,258.8,270.7
2009-01-31T00:00:00Z,259.77765,253.6,268.1
2009-02-01T00:00:00Z,263.3206,256.4,270.4
2009-02-02T00:00:00Z,266.03424,259.4,275.6
2009-02-03T00:00:00Z,261.89978,254.3,272.2
2009-02-04T00:00:00Z,258.4453,252.3,267.2
2009-02-05T00:00:00Z,256.30234,249.7,264.8
2009-02-06T00:00:00Z,257.00342,250,265
2009-02-07T00:00:00Z,260.83533,254.5,270.5
2009-02-08T00:00:00Z,267.3655,260.2,275
2009-02-09T00:00:00Z,265.1775,256.9,273.5
2009-02-10T00:00:00Z,267.3729,259.8,275.1
2009-02-11T00:00:00Z,271.7452,264.8,279
2009-02-12T00:00:00Z,270.19064,264,278.8
2009-02-13T00:00:00Z,263.38556,256.5,272.9
2009-02-14T00:00:00Z,262.6532,255.6,271.6
2009-02-15T00:00:00Z,262.6622,255.6,271.6
2009-02-16T00:00:00Z,263.6975,257.1,272.1
2009-02-17T00:00:00Z,263.73312,257.1,272.7
2009-02-18T00:00:00Z,266.16956,259.2,273.4
2009-02-19T00:00:00Z,263.55017,258.7,273
2009-02-20T00:00:00Z,262.06882,256.2,270.5
2009-02-21T00:00:00Z,263.28772,256.1,270.6
2009-02-22T00:00:00Z,265.11,260.8,273.2
2009-02-23T00:00:00Z,260.69812,254.2,268.9
2009-02-24T00:00:00Z,258.98505,253.2,268.1
2009-02-25T00:00:00Z,260.11002,254,269.1
2009-02-26T00:00:00Z,267.71997,261.5,275.6
2009-02-27T00:00:00Z,267.7716,261.7,275.9
2009-02-28T00:00:00Z,263.00143,255.2,275.5
2009-03-01T00:00:00Z,262.0362,254.9,273.3
2009-03-02T00:00:00Z,258.30408,251.9,266.6
2009-03-03T00:00:00Z,257.1009,251.2,264.6
2009-03-04T00:00:00Z,258.56613,251.8,266.5
2009-03-05T00:00:00Z,262.28085,255.6,270.4
2009-03-06T00:00:00Z,270.66306,264.2,278.8
2009-03-07T00:00:00Z,272.99887,267.5,277.6
2009-03-08T00:00:00Z,273.6786,264.8,281.2
2009-03-09T00:00:00Z,269.86273,264,279
2009-03-10T00:00:00Z,269.24557,263.3,277.1
2009-03-11T00:00:00Z,268.8348,262.1,278.6
2009-03-12T00:00:00Z,264.05652,254.7,274.3
2009-03-13T00:00:00Z,263.29968,253.8,273.7
2009-03-14T00:00:00Z,266.19086,260.9,274.2
2009-03-15T00:00:00Z,269.5736,265,277.1
2009-03-16T00:00:00Z,271.59183,266.7,278.4
2009-03-17T00:00:00Z,272.1834,267.9,276.8
2009-03-18T00:00:00Z,273.85532,269,279.3
2009-03-19T00:00:00Z,269.20505,262.1,278
2009-03-20T00:00:00Z,266.62155,260.8,276.1
2009-03-21T00:00:00Z,265.9761,260,273.5
2009-03-22T00:00:00Z,266.0909,258.5,274.3
2009-03-23T00:00:00Z,263.67474,255.8,272.5
2009-03-24T00:00:00Z,263.42508,257.3,271.7
2009-03-25T00:00:00Z,268.11636,263.1,274.5
2009-03-26T00:00:00Z,272.72208,267,278.3
2009-03-27T00:00:00Z,273.73843,268.8,279.7
2009-03-28T00:00:00Z,275.29514,270.1,281
2009-03-29T00:00:00Z,276.08734,271.2,281.8
2009-03-30T00:00:00Z,271.22382,266.7,278
2009-03-31T00:00:00Z,270.30295,264.5,277.4
2009-04-01T00:00:00Z,273.66556,267.6,278.2
2009-04-02T00:00:00Z,273.95416,269.1,282.2
2009-04-03T00:00:00Z,276.9986,271.6,284.6
2009-04-04T00:00:00Z,272.53043,265.5,282.2
2009-04-05T00:00:00Z,271.60318,265.1,279.8
2009-04-06T00:00:00Z,272.89227,265.4,281.8
2009-04-07T00:00:00Z,269.92596,262.9,279
2009-04-08T00:00:00Z,269.51904,262.5,277
2009-04-09T00:00:00Z,270.56122,264.9,279.1
2009-04-10T00:00:00Z,274.3732,266.1,281.3
2009-04-11T00:00:00Z,272.15973,264.6,282
2009-04-12T00:00:00Z,269.77304,263,276.8
2009-04-13T00:00:00Z,268.81216,261.9,276
2009-04-14T00:00:00Z,272.28235,264,280.4
2009-04-15T00:00:00Z,273.3431,266.7,279.6
2009-04-16T00:00:00Z,273.52325,267.4,279.5
2009-04-17T00:00:00Z,273.85873,268.5,279.2
2009-04-18T00:00:00Z,276.76337,271.6,281.3
2009-04-19T00:00:00Z,275.87564,268.6,281.8
2009-04-20T00:00:00Z,274.5899,268,280.9
2009-04-21T00:00:00Z,276.1913,268.8,283.8
2009-04-22T00:00:00Z,275.69708,269.6,283.4
2009-04-23T00:00:00Z,274.10397,268,280.1
2009-04-24T00:00:00Z,273.18903,268.1,280.2
2009-04-25T00:00:00Z,282.40976,275.7,288.6
2009-04-26T00:00:00Z,285.24228,277.6,290.2
2009-04-27T00:00:00Z,284.24207,277,289.6
2009-04-28T00:00:00Z,280.12738,271.4,290.1
2009-04-29T00:00:00Z,275.23456,267.3,283
2009-04-30T00:00:00Z,276.54697,270.7,282.2
2009-05-01T00:00:00Z,280.78787,272.7,286
2009-05-02T00:00:00Z,279.50806,271.5,288.8
2009-05-03T00:00:00Z,278.39496,272.5,286
2009-05-04T00:00:00Z,278.69043,272.2,285.1
2009-05-05T00:00:00Z,278.91318,272.5,285.3
2009-05-06T00:00:00Z,280.05423,272.7,285.8
2009-05-07T00:00:00Z,282.35733,276,286.5
2009-05-08T00:00:00Z,281.6713,275,289.8
2009-05-09T00:00:00Z,282.88718,276.7,288.8
2009-05-10T00:00:00Z,277.58807,270.2,286.1
2009-05-11T00:00:00Z,276.08823,269.6,283.7
2009-05-12T00:00:00Z,276.2248,269.6,284
2009-05-13T00:00:00Z,276.9744,271.7,284.4
2009-05-14T00:00:00Z,280.43094,275.7,285.1
2009-05-15T00:00:00Z,281.78903,276.2,287.8
2009-05-16T00:00:00Z,282.65836,275.5,287
2009-05-17T00:00:00Z,275.1865,269.9,285.3
2009-05-18T00:00:00Z,273.69897,268.6,283.2
2009-05-19T00:00:00Z,273.20465,268.1,282.9
2009-05-20T00:00:00Z,279.24326,274.5,285.1
2009-05-21T00:00:00Z,282.63226,278.2,288.1
2009-05-22T00:00:00Z,283.16812,275.4,288.6
2009-05-23T00:00:00Z,283.42566,273.3,289.8
2009-05-24T00:00:00Z,283.9933,277.6,289.3
2009-05-25T00:00:00Z,277.91452,268.3,291.1
2009-05-26T00:00:00Z,274.82617,265.9,286
2009-05-27T00:00:00Z,280.669,274.3,287
2009-05-28T00:00:00Z,285.06064,278.1,290.9
2009-05-29T00:00:00Z,284.2447,278.6,288.6
2009-05-30T00:00:00Z,281.25095,275,290.6
2009-05-31T00:00:00Z,275.71753,269.4,287
2009-06-01T00:00:00Z,274.0763,268.4,284.2
2009-06-02T00:00:00Z,282.42285,275.5,287.4
2009-06-03T00:00:00Z,280.57553,272.8,290
2009-06-04T00:00:00Z,280.2819,274.1,289
2009-06-05T00:00:00Z,280.83636,274.1,288.6
2009-06-06T00:00:00Z,283.13126,277.5,287.9
2009-06-07T00:00:00Z,283.2514,275.5,288.4
2009-06-08T00:00:00Z,282.89175,272.6,290.7
2009-06-09T00:00:00Z,284.51114,277.8,289.9
2009-06-10T00:00:00Z,284.16953,278,290.8
2009-06-11T00:00:00Z,286.2936,279.6,291
2009-06-12T00:00:00Z,287.1139,280.9,291.9
2009-06-13T00:00:00Z,285.90234,279.9,291.9
2009-06-14T00:00:00Z,284.7482,279.3,290.7
2009-06-15T00:00:00Z,284.28052,276.9,289.2
2009-06-16T00:00:00Z,283.4515,276.4,288
2009-06-17T00:00:00Z,284.37656,279.1,290
2009-06-18T00:00:00Z,283.92026,277.7,289
2009-06-19T00:00:00Z,285.88705,279.6,292
2009-06-20T00:00:00Z,286.64743,280.1,291.6
2009-06-21T00:00:00Z,287.66125,280.6,292.3
2009-06-22T00:00:00Z,287.8116,282.1,292.1
2009-06-23T00:00:00Z,287.27438,281.4,292.1
2009-06-24T00:00:00Z,288.19553,283.1,293.1
2009-06-25T00:00:00Z,289.5531,283.6,293.1
2009-06-26T00:00:00Z,288.18414,281.1,294
2009-06-27T00:00:00Z,286.3792,280,292.7
2009-06-28T00:00:00Z,286.6076,279,292.5
2009-06-29T00:00:00Z,287.83313,280.9,292.7
2009-06-30T00:00:00Z,286.9007,281.4,293.8
2009-07-01T00:00:00Z,285.1773,281.1,293.1
2009-07-02T00:00:00Z,286.41772,281.5,292.8
2009-07-03T00:00:00Z,285.37683,280,293
2009-07-04T00:00:00Z,284.86188,279.3,291.4
2009-07-05T00:00:00Z,282.72882,278.2,290.3
2009-07-06T00:00:00Z,284.96008,279.8,291
2009-07-07T00:00:00Z,284.96204,278.3,292.4
2009-07-08T00:00:00Z,283.37338,276.6,291.6
2009-07-09T00:00:00Z,284.52414,277.4,291.6
2009-07-10T00:00:00Z,286.6999,279.7,290.8
2009-07-11T00:00:00Z,287.76794,281.1,292.9
2009-07-12T00:00:00Z,284.3179,279.6,291.9
2009-07-13T00:00:00Z,282.36362,276.5,290.9
2009-07-14T00:00:00Z,281.6264,277.3,290.5
2009-07-15T00:00:00Z,282.5557,277.5,290.6
2009-07-16T00:00:00Z,288.1765,283,292.5
2009-07-17T00:00:00Z,288.42667,282.5,295.8
2009-07-18T00:00:00Z,286.72256,280.8,293.3
2009-07-19T00:00:00Z,285.19434,279.1,291.8
2009-07-20T00:00:00Z,286.69296,279.6,292.8
2009-07-21T00:00:00Z,288.06012,283,293.4
2009-07-22T00:00:00Z,286.75555,281.7,294.6
2009-07-23T00:00:00Z,289.59985,283.1,293.1
2009-07-24T00:00:00Z,287.62152,281.7,293.5
2009-07-25T00:00:00Z,286.1908,280,294.6
2009-07-26T00:00:00Z,289.99548,285.5,295.9
2009-07-27T00:00:00Z,289.01157,284.4,296.5
2009-07-28T00:00:00Z,287.9176,282.7,295
2009-07-29T00:00:00Z,290.67746,285.6,296.7
2009-07-30T00:00:00Z,289.44025,283.5,296.8
2009-07-31T00:00:00Z,287.9677,281.8,295.1
2009-08-01T00:00:00Z,286.29196,280.4,293.6
2009-08-02T00:00:00Z,288.25897,281.9,293.6
2009-08-03T00:00:00Z,286.48672,279.5,295.3
2009-08-04T00:00:00Z,288.00827,282.5,295.2
2009-08-05T00:00:00Z,284.85632,278.2,296.4
2009-08-06T00:00:00Z,282.70422,276.3,293.3
2009-08-07T00:00:00Z,283.6387,277.4,292.3
2009-08-08T00:00:00Z,282.74292,275.5,292.3
2009-08-09T00:00:00Z,287.5143,280.1,293.6
2009-08-10T00:00:00Z,290.90994,285.3,295.3
2009-08-11T00:00:00Z,291.16635,283.8,297.5
2009-08-12T00:00:00Z,290.12247,283.1,295.1
2009-08-13T00:00:00Z,290.1569,284.6,294.4
2009-08-14T00:00:00Z,290.15186,284.4,293.7
2009-08-15T00:00:00Z,290.514,284.4,294.4
2009-08-16T00:00:00Z,291.54904,285.2,296.1
2009-08-17T00:00:00Z,291.7506,286.4,295.1
2009-08-18T00:00:00Z,292.06818,286.8,295.8
2009-08-19T00:00:00Z,290.3966,283.5,296.7
2009-08-20T00:00:00Z,289.9239,282.6,298.3
2009-08-21T00:00:00Z,291.44507,286.3,298.8
2009-08-22T00:00:00Z,289.79718,284.7,296.6
2009-08-23T00:00:00Z,288.0175,281.7,295.3
2009-08-24T00:00:00Z,286.57373,280.2,295.9
2009-08-25T00:00:00Z,286.00052,280.2,295.5
2009-08-26T00:00:00Z,285.11154,276.8,295.1
2009-08-27T00:00:00Z,282.00702,273.1,294
2009-08-28T00:00:00Z,283.34384,274.1,294
2009-08-29T00:00:00Z,286.09473,278.9,294.1
2009-08-30T00:00:00Z,284.24564,278.5,294.1
2009-08-31T00:00:00Z,281.42386,273.5,290.1
2009-09-01T00:00:00Z,280.8234,272.1,289.5
2009-09-02T00:00:00Z,283.08273,276.8,289.9
2009-09-03T00:00:00Z,284.2072,278.8,289.5
2009-09-04T00:00:00Z,284.67194,279.5,290.9
2009-09-05T00:00:00Z,283.92136,276.2,293.9
2009-09-06T00:00:00Z,282.39014,273.2,292
2009-09-07T00:00:00Z,284.35034,278,290.2
2009-09-08T00:00:00Z,285.70502,279.5,290.3
2009-09-09T00:00:00Z,284.37497,277.3,291
2009-09-10T00:00:00Z,281.52432,274.6,289.2
2009-09-11T00:00:00Z,280.1422,273.5,288.9
2009-09-12T00:00:00Z,283.58054,278.2,292.6
2009-09-13T00:00:00Z,283.40247,277.2,291.5
2009-09-14T00:00:00Z,281.81656,274.6,289
2009-09-15T00:00:00Z,281.59335,274.5,290.2
2009-09-16T00:00:00Z,279.4941,273.4,289.4
2009-09-17T00:00:00Z,281.36017,275.3,287.8
2009-09-18T00:00:00Z,279.24323,272.8,287
2009-09-19T00:00:00Z,276.1094,269.2,286.3
2009-09-20T00:00:00Z,276.49933,270.1,286.1
2009-09-21T00:00:00Z,280.9783,274.7,290.1
2009-09-22T00:00:00Z,285.5053,278.9,290.8
2009-09-23T00:00:00Z,287.94168,282.9,293.6
2009-09-24T00:00:00Z,283.13586,275.8,293.3
2009-09-25T00:00:00Z,277.40356,269.9,287
2009-09-26T00:00:00Z,275.90628,269.3,286.1
2009-09-27T00:00:00Z,282.3184,275.8,288.9
2009-09-28T00:00:00Z,282.1612,277,288.4
2009-09-29T00:00:00Z,280.1104,274.5,287.1
2009-09-30T00:00:00Z,276.9297,269.6,284.6
2009-10-01T00:00:00Z,276.07513,268.9,283.4
2009-10-02T00:00:00Z,276.9523,270.6,283.9
2009-10-03T00:00:00Z,280.78384,275.5,290.9
2009-10-04T00:00:00Z,281.46664,276.2,289.6
2009-10-05T00:00:00Z,279.73596,274.8,286.9
2009-10-06T00:00:00Z,277.78043,273.5,284.8
2009-10-07T00:00:00Z,279.63315,274.3,286
2009-10-08T00:00:00Z,278.41623,273.2,284.3
2009-10-09T00:00:00Z,280.5037,275.5,287.2
2009-10-10T00:00:00Z,276.39957,270.6,284.3
2009-10-11T00:00:00Z,274.81583,269.7,283
2009-10-12T00:00:00Z,273.36798,268.1,280.3
2009-10-13T00:00:00Z,273.88596,268.4,282.7
2009-10-14T00:00:00Z,270.83456,263.5,279.3
2009-10-15T00:00:00Z,270.8877,263.8,280
2009-10-16T00:00:00Z,271.8836,265.8,279.4
2009-10-17T00:00:00Z,272.19754,266,280.2
2009-10-18T00:00:00Z,271.77405,266,279.9
2009-10-19T00:00:00Z,270.23227,264.7,278.2
2009-10-20T00:00:00Z,276.31702,270.8,282.1
2009-10-21T00:00:00Z,280.3739,274.4,285
2009-10-22T00:00:00Z,278.98254,271.6,285.1
2009-10-23T00:00:00Z,275.628,266.7,285.9
2009-10-24T00:00:00Z,278.20172,270.2,287
2009-10-25T00:00:00Z,276.3394,270.5,283.6
2009-10-26T00:00:00Z,273.9943,267.4,281.3
2009-10-27T00:00:00Z,276.0448,271.9,282.5
2009-10-28T00:00:00Z,279.54376,274.1,285.4
2009-10-29T00:00:00Z,278.67334,272.9,284.7
2009-10-30T00:00:00Z,278.67682,273,284.5
2009-10-31T00:00:00Z,278.35602,273.2,285.4
2009-11-01T00:00:00Z,275.56076,268.3,284.2
2009-11-02T00:00:00Z,274.45703,267.7,282.5
2009-11-03T00:00:00Z,274.12836,267.5,281.7
2009-11-04T00:00:00Z,272.0142,265.5,279.8
2009-11-05T00:00:00Z,272.19302,265.8,279.9
2009-11-06T00:00:00Z,269.61688,262.9,278.4
2009-11-07T00:00:00Z,268.7243,262.7,277.6
2009-11-08T00:00:00Z,275.27286,270.8,282.9
2009-11-09T00:00:00Z,276.0355,270.9,283.5
2009-11-10T00:00:00Z,277.47632,270.8,284.6
2009-11-11T00:00:00Z,272.0071,266.2,282.1
2009-11-12T00:00:00Z,270.86194,266.1,281.6
2009-11-13T00:00:00Z,271.25647,266.4,282.5
2009-11-14T00:00:00Z,275.45618,268.1,285.8
2009-11-15T00:00:00Z,279.52765,274.7,286.6
2009-11-16T00:00:00Z,271.91666,266,282.3
2009-11-17T00:00:00Z,269.73618,264.8,279.9
2009-11-18T00:00:00Z,270.5994,266.1,279.6
2009-11-19T00:00:00Z,273.12573,268.2,281.2
2009-11-20T00:00:00Z,275.43127,270,282.7
2009-11-21T00:00:00Z,273.85297,268.7,281.4
2009-11-22T00:00:00Z,272.38126,266.4,280
2009-11-23T00:00:00Z,271.42123,266.4,280.1
2009-11-24T00:00:00Z,274.7549,268.3,283.9
2009-11-25T00:00:00Z,276.6162,271.4,283.2
2009-11-26T00:00:00Z,275.49243,270.5,283.7
2009-11-27T00:00:00Z,273.77167,269.2,279.6
2009-11-28T00:00:00Z,272.24106,265.9,279.7
2009-11-29T00:00:00Z,271.034,266.1,279.4
2009-11-30T00:00:00Z,270.56863,261.5,280.6
2009-12-01T00:00:00Z,269.78586,262.2,275.2
2009-12-02T00:00:00Z,270.57413,266.2,278.2
2009-12-03T00:00:00Z,275.108,269.7,284.5
2009-12-04T00:00:00Z,271.71667,266.7,279.3
2009-12-05T00:00:00Z,269.88828,264.8,276.6
2009-12-06T00:00:00Z,267.798,262.7,273.4
2009-12-07T00:00:00Z,267.9431,262.9,273.5
2009-12-08T00:00:00Z,267.8507,261.1,274.4
2009-12-09T00:00:00Z,268.26813,261.4,276.7
2009-12-10T00:00:00Z,264.48853,259.7,273.5
2009-12-11T00:00:00Z,262.69727,257.1,270.2
2009-12-12T00:00:00Z,263.0604,256.9,269.9
2009-12-13T00:00:00Z,264.8992,258.1,273.6
2009-12-14T00:00:00Z,269.25067,263.7,276.6
2009-12-15T00:00:00Z,268.45035,262.3,277.6
2009-12-16T00:00:00Z,263.47726,254.1,273.1
2009-12-17T00:00:00Z,259.20267,249.7,270
2009-12-18T00:00:00Z,258.8173,249.9,268.5
2009-12-19T00:00:00Z,261.25085,250.9,271.6
2009-12-20T00:00:00Z,262.01508,254.9,269.2
2009-12-21T00:00:00Z,261.7252,253.3,271.3
2009-12-22T00:00:00Z,260.0831,251.9,269.3
2009-12-23T00:00:00Z,259.84833,252.2,267.2
2009-12-24T00:00:00Z,261.8229,255.8,267.7
2009-12-25T00:00:00Z,265.58292,261.2,274.4
2009-12-26T00:00:00Z,269.45575,262.8,276.9
2009-12-27T00:00:00Z,269.98962,265.7,277.4
2009-12-28T00:00:00Z,266.5998,261.7,273.6
2009-12-29T00:00:00Z,256.6704,248.9,266
2009-12-30T00:00:00Z,257.98602,249,266.7
2009-12-31T00:00:00Z,265.07675,257.8,272.3
2010-01-01T00:00:00Z,264.0704,255.7,274.1
2010-01-02T00:00:00Z,259.11075,253.2,266.6
2010-01-03T00:00:00Z,259.6855,253.8,267
2010-01-04T00:00:00Z,261.25952,255.7,268.5
2010-01-05T00:00:00Z,262.57397,257.8,269.6
2010-01-06T00:00:00Z,264.37006,258.8,271.5
2010-01-07T00:00:00Z,264.8522,258,272.5
2010-01-08T00:00:00Z,259.27765,249.5,267.7
2010-01-09T00:00:00Z,252.5477,245.1,265.2
2010-01-10T00:00:00Z,254.75934,248,265.5
2010-01-11T00:00:00Z,262.2804,253.6,270.5
2010-01-12T00:00:00Z,259.48932,250,269.8
2010-01-13T00:00:00Z,261.0163,253.4,270
2010-01-14T00:00:00Z,266.61417,259.3,272.8
2010-01-15T00:00:00Z,271.85638,266.3,276.2
2010-01-16T00:00:00Z,268.5509,263.1,274.9
2010-01-17T00:00:00Z,269.49112,263.9,275.9
2010-01-18T00:00:00Z,271.03638,266.4,276.2
2010-01-19T00:00:00Z,269.62167,263.4,275
2010-01-20T00:00:00Z,264.85522,257.1,274
2010-01-21T00:00:00Z,261.4587,252.6,273.6
2010-01-22T00:00:00Z,260.28333,249.8,272.1
2010-01-23T00:00:00Z,261.05283,250.7,274.3
2010-01-24T00:00:00Z,269.0826,258.3,278.7
2010-01-25T00:00:00Z,271.4545,265.8,278.4
2010-01-26T00:00:00Z,269.6039,264.5,274.6
2010-01-27T00:00:00Z,266.72626,260.9,273.6
2010-01-28T00:00:00Z,256.7586,249.4,269.1
2010-01-29T00:00:00Z,252.03137,242.5,264.5
2010-01-30T00:00:00Z,251.86256,244,264.3
2010-01-31T00:00:00Z,256.27393,250.7,266.3
2010-02-01T00:00:00Z,261.1192,255.3,270.7
2010-02-02T00:00:00Z,262.60837,257.3,271.3
2010-02-03T00:00:00Z,261.573,251.6,272.1
2010-02-04T00:00:00Z,260.60104,252.9,271.8
2010-02-05T00:00:00Z,261.1321,253.4,270.8
2010-02-06T00:00:00Z,257.34247,250.8,266.1
2010-02-07T00:00:00Z,259.8938,254.5,266.9
2010-02-08T00:00:00Z,261.744,251.9,270.2
2010-02-09T00:00:00Z,264.18143,255.2,272.5
2010-02-10T00:00:00Z,263.90247,256.6,272.9
2010-02-11T00:00:00Z,261.47177,250.6,271
2010-02-12T00:00:00Z,259.69907,248.5,270.1
2010-02-13T00:00:00Z,261.67612,250.9,270.2
2010-02-14T00:00:00Z,267.3891,260.6,272.2
2010-02-15T00:00:00Z,265.69443,258.4,273.4
2010-02-16T00:00:00Z,267.194,260.8,272.4
2010-02-17T00:00:00Z,268.70383,264.8,273.3
2010-02-18T00:00:00Z,269.7026,264.5,275.2
2010-02-19T00:00:00Z,269.6149,259.6,275.8
2010-02-20T00:00:00Z,267.88943,259.7,275.1
2010-02-21T00:00:00Z,263.28238,256.7,272.2
2010-02-22T00:00:00Z,265.27554,257.6,275.1
2010-02-23T00:00:00Z,271.51492,262.5,276.7
2010-02-24T00:00:00Z,271.18365,263.3,276.9
2010-02-25T00:00:00Z,269.5341,262.3,275.5
2010-02-26T00:00:00Z,269.79456,262.1,274.8
2010-02-27T00:00:00Z,270.3997,264.1,274.6
2010-02-28T00:00:00Z,270.99002,264.4,275.2
2010-03-01T00:00:00Z,271.3376,266.2,276.4
2010-03-02T00:00:00Z,270.96002,266.5,275.3
2010-03-03T00:00:00Z,268.68884,259.7,275.7
2010-03-04T00:00:00Z,267.7304,259.3,276.1
2010-03-05T00:00:00Z,263.953,257.7,274
2010-03-06T00:00:00Z,266.2206,258,275.8
2010-03-07T00:00:00Z,269.89703,263.1,277.7
2010-03-08T00:00:00Z,269.79507,264.8,280.3
2010-03-09T00:00:00Z,268.43805,259.4,278.3
2010-03-10T00:00:00Z,270.57275,262.6,280.1
2010-03-11T00:00:00Z,275.33594,267.9,280.3
2010-03-12T00:00:00Z,275.75177,268.6,280.9
2010-03-13T00:00:00Z,274.6912,269.5,279.3
2010-03-14T00:00:00Z,274.67322,269.7,279.9
2010-03-15T00:00:00Z,270.71774,263.7,279.5
2010-03-16T00:00:00Z,269.8314,263.9,278.1
2010-03-17T00:00:00Z,271.792,267.1,280.4
2010-03-18T00:00:00Z,273.1763,266.9,281.4
2010-03-19T00:00:00Z,273.91983,268,283.8
2010-03-20T00:00:00Z,272.98776,266.7,284.1
2010-03-21T00:00:00Z,274.09296,267.6,284.1
2010-03-22T00:00:00Z,275.44507,269.4,282.8
2010-03-23T00:00:00Z,273.02753,267.4,280.8
2010-03-24T00:00:00Z,270.88605,265.2,279.8
2010-03-25T00:00:00Z,267.5697,260.4,280.3
2010-03-26T00:00:00Z,263.64706,257.5,272.4
2010-03-27T00:00:00Z,266.03537,260.8,273.7
2010-03-28T00:00:00Z,273.60703,266.7,279.5
2010-03-29T00:00:00Z,273.80203,267.6,282.8
2010-03-30T00:00:00Z,274.0389,268.9,280.4
2010-03-31T00:00:00Z,274.7932,269.3,282.5
2010-04-01T00:00:00Z,276.09164,270,284.4
2010-04-02T00:00:00Z,280.43896,272.3,288.5
2010-04-03T00:00:00Z,280.09482,275.6,286.5
2010-04-04T00:00:00Z,276.57724,269.3,283.9
2010-04-05T00:00:00Z,278.41708,271.1,287.9
2010-04-06T00:00:00Z,280.21368,274.2,287.9
2010-04-07T00:00:00Z,281.5895,275.2,290.4
2010-04-08T00:00:00Z,277.58688,271.3,287.4
2010-04-09T00:00:00Z,273.67233,269.3,280.2
2010-04-10T00:00:00Z,274.8418,269.9,281.1
2010-04-11T00:00:00Z,273.03622,267.9,284.2
2010-04-12T00:00:00Z,273.19052,265.6,284.5
2010-04-13T00:00:00Z,271.4545,265.1,280.7
2010-04-14T00:00:00Z,273.18936,267.5,284
2010-04-15T00:00:00Z,276.95914,269.9,286.3
2010-04-16T00:00:00Z,276.34067,271.7,282
2010-04-17T00:00:00Z,274.49777,270.2,280.5
2010-04-18T00:00:00Z,274.4549,270,281.8
2010-04-19T00:00:00Z,274.17172,270.3,282.9
2010-04-20T00:00:00Z,275.03598,269.7,285.6
2010-04-21T00:00:00Z,275.46075,269.6,284.5
2010-04-22T00:00:00Z,272.562,268.3,281.2
2010-04-23T00:00:00Z,272.20032,266.6,282.9
2010-04-24T00:00:00Z,276.1091,269.6,283.2
2010-04-25T00:00:00Z,279.32413,270.3,283.2
2010-04-26T00:00:00Z,276.22894,270,283
2010-04-27T00:00:00Z,273.24362,268.4,278.7
2010-04-28T00:00:00Z,273.936,268.5,282
2010-04-29T00:00:00Z,275.66476,268.9,284.7
2010-04-30T00:00:00Z,280.7959,273,289.8
2010-05-01T00:00:00Z,285.60577,278.3,292.5
2010-05-02T00:00:00Z,289.8083,282.9,294.1
2010-05-03T00:00:00Z,282.22174,276.7,291.8
2010-05-04T00:00:00Z,278.67584,272.5,287.7
2010-05-05T00:00:00Z,281.97934,275.7,289.6
2010-05-06T00:00:00Z,276.7278,272.5,285.9
2010-05-07T00:00:00Z,278.54092,273.9,288.1
2010-05-08T00:00:00Z,273.61545,268.6,282.9
2010-05-09T00:00:00Z,272.21564,268,279.9
2010-05-10T00:00:00Z,271.23938,265.5,280.3
2010-05-11T00:00:00Z,274.89862,269.4,281.5
