TIMESTEP,MEAN,MINIMUM(mm),MAXIMUM(mm)
1980-06-06T00:00:00Z,4.511095,0,13.7
1980-06-07T00:00:00Z,12.671428,1.7,39.7
1980-06-08T00:00:00Z,5.804579,1.1,17.7
1980-06-09T00:00:00Z,3.776634,0.4,13.1
1980-06-10T00:00:00Z,0.6891106,0,4.6
1980-06-11T00:00:00Z,0.12865242,0,3.7
1980-06-12T00:00:00Z,0.002090122,0,0.5
1980-06-13T00:00:00Z,0.012871873,0,3.4
1980-06-14T00:00:00Z,4.228176,0,24.9
1980-06-15T00:00:00Z,9.390927,0,28.2
1980-06-16T00:00:00Z,0.21260494,0,2.5
1980-06-17T00:00:00Z,0.07773629,0,3.7
1980-06-18T00:00:00Z,0.18224902,0,2.5
1980-06-19T00:00:00Z,4.1886325,0,24.5
1980-06-20T00:00:00Z,9.9072,0,32.6
1980-06-21T00:00:00Z,0.2570755,0,2.6
1980-06-22T00:00:00Z,0.07547043,0,1.3
1980-06-23T00:00:00Z,0,0,0
1980-06-24T00:00:00Z,0.21726872,0,6.8
1980-06-25T00:00:00Z,0.7051636,0,25.7
1980-06-26T00:00:00Z,1.4344772,0,46.9
1980-06-27T00:00:00Z,0.25270396,0,10.4
1980-06-28T00:00:00Z,5.2592177,0,25.5
1980-06-29T00:00:00Z,24.943365,1.2,85.3
1980-06-30T00:00:00Z,3.7304382,0,35.4
1980-07-01T00:00:00Z,0.8450631,0,9.9
1980-07-02T00:00:00Z,2.6623907,0,12.2
1980-07-03T00:00:00Z,0.09754134,0,4.1
1980-07-04T00:00:00Z,3.275029,0,17.6
1980-07-05T00:00:00Z,7.8383546,0,29.8
1980-07-06T00:00:00Z,0.22618878,0,4.5
1980-07-07T00:00:00Z,2.9217205,0,21.1
1980-07-08T00:00:00Z,5.832061,0,35.9
1980-07-09T00:00:00Z,0.003645796,0,0.7
1980-07-10T00:00:00Z,0.002906923,0,0.9
1980-07-11T00:00:00Z,3.9587328,0,29.5
1980-07-12T00:00:00Z,0.09726804,0,2.2
1980-07-13T00:00:00Z,0.027236713,0,1.4
1980-07-14T00:00:00Z,0.3055134,0,4.6
1980-07-15T00:00:00Z,0.5749182,0,5.2
1980-07-16T00:00:00Z,4.2421484,0,25.3
1980-07-17T00:00:00Z,2.112147,0,17
1980-07-18T00:00:00Z,0.1000958,0,2.2
1980-07-19T00:00:00Z,0.35108006,0,3
1980-07-20T00:00:00Z,3.3034692,0,21.1
1980-07-21T00:00:00Z,13.964476,0,62.6
1980-07-22T00:00:00Z,12.050548,0.3,45.2
1980-07-23T00:00:00Z,1.0704633,0,9.9
1980-07-24T00:00:00Z,0.1644906,0,6.6
1980-07-25T00:00:00Z,0.148954,0,2.5
1980-07-26T00:00:00Z,1.1259568,0,9.6
1980-07-27T00:00:00Z,4.704425,0,40
1980-07-28T00:00:00Z,3.0236578,0,18.1
1980-07-29T00:00:00Z,13.303724,0.4,91.9
1980-07-30T00:00:00Z,0.7816558,0,6.3
1980-07-31T00:00:00Z,2.3028781,0,13.8
1980-08-01T00:00:00Z,5.039106,0,27.1
1980-08-02T00:00:00Z,10.237791,0.5,50.2
1980-08-03T00:00:00Z,6.2464967,0.9,28.3
1980-08-04T00:00:00Z,2.187164,0,15.2
1980-08-05T00:00:00Z,5.374199,0,20.5
1980-08-06T00:00:00Z,0.6712086,0,7.6
1980-08-07T00:00:00Z,1.6415019,0,24.9
1980-08-08T00:00:00Z,1.7549006,0,21.6
1980-08-09T00:00:00Z,0.1072361,0,4
1980-08-10T00:00:00Z,1.1504855,0,10.6
1980-08-11T00:00:00Z,3.0178533,0,25
1980-08-12T00:00:00Z,5.8612576,0,34.1
1980-08-13T00:00:00Z,1.525892,0,8.1
1980-08-14T00:00:00Z,7.7603083,0,23
1980-08-15T00:00:00Z,2.0848334,0,12.2
1980-08-16T00:00:00Z,0.48379794,0,6.5
1980-08-17T00:00:00Z,0.012303339,0,0.7
1980-08-18T00:00:00Z,1.1919284,0,8.3
1980-08-19T00:00:00Z,1.3644258,0,17.3
1980-08-20T00:00:00Z,0.083427176,0,3.6
1980-08-21T00:00:00Z,0.033308297,0,3.6
1980-08-22T00:00:00Z,0.05770417,0,1.3
1980-08-23T00:00:00Z,0.008274098,0,0.6
1980-08-24T00:00:00Z,0,0,0
1980-08-25T00:00:00Z,0.029164925,0,1
1980-08-26T00:00:00Z,0.15684354,0,7.1
1980-08-27T00:00:00Z,1.0927739,0,13.1
1980-08-28T00:00:00Z,2.337876,0,19
1980-08-29T00:00:00Z,1.0033795,0,9.9
1980-08-30T00:00:00Z,7.6225147,0,27.9
1980-08-31T00:00:00Z,5.0127845,0,18.6
1980-09-01T00:00:00Z,11.166141,0,40.7
1980-09-02T00:00:00Z,16.80094,0,48.3
1980-09-03T00:00:00Z,0.032288603,0,1.6
1980-09-04T00:00:00Z,0.005043186,0,0.5
1980-09-05T00:00:00Z,2.9807317,0,34
1980-09-06T00:00:00Z,0.5130647,0,6.3
1980-09-07T00:00:00Z,0.0347715,0,0.9
1980-09-08T00:00:00Z,0.349882,0,8.1
1980-09-09T00:00:00Z,5.177082,0,16
1980-09-10T00:00:00Z,0.015703505,0,0.5
1980-09-11T00:00:00Z,0.009870209,0,2.1
1980-09-12T00:00:00Z,0.40795782,0,9
1980-09-13T00:00:00Z,7.575649,0,27
1980-09-14T00:00:00Z,10.636014,0,34.6
1980-09-15T00:00:00Z,0.21592274,0,11
1980-09-16T00:00:00Z,2.2613358,0,12.4
1980-09-17T00:00:00Z,9.392072,1.5,31.9
1980-09-18T00:00:00Z,1.849043,0,14.4
1980-09-19T00:00:00Z,0.33836445,0,4.7
1980-09-20T00:00:00Z,1.379301,0,8
1980-09-21T00:00:00Z,2.2401912,0,20
1980-09-22T00:00:00Z,2.7251027,0,18.2
1980-09-23T00:00:00Z,2.1765492,0,13.1
1980-09-24T00:00:00Z,0.04246073,0,2.5
1980-09-25T00:00:00Z,6.81187,1.4,27.6
1980-09-26T00:00:00Z,7.2628026,0,33.4
1980-09-27T00:00:00Z,0.001158219,0,0.4
1980-09-28T00:00:00Z,0.021914024,0,1.3
1980-09-29T00:00:00Z,0.001633793,0,0.4
1980-09-30T00:00:00Z,5.48E-04,0,0.3
1980-10-01T00:00:00Z,0.20786785,0,7.5
1980-10-02T00:00:00Z,5.542288,1,14.8
1980-10-03T00:00:00Z,4.5540786,0.3,20.7
1980-10-04T00:00:00Z,3.3929486,0,22.1
1980-10-05T00:00:00Z,0.15040779,0,2.4
1980-10-06T00:00:00Z,0.99692386,0,9
1980-10-07T00:00:00Z,0.33868262,0,3.1
1980-10-08T00:00:00Z,0.002401347,0,0.9
1980-10-09T00:00:00Z,2.45E-07,0,0.3
1980-10-10T00:00:00Z,0.081256606,0,3
1980-10-11T00:00:00Z,5.0552235,0.5,29.6
1980-10-12T00:00:00Z,3.6390724,0,19.1
1980-10-13T00:00:00Z,0.522909,0,6.1
1980-10-14T00:00:00Z,0.35615525,0,8.2
1980-10-15T00:00:00Z,0.10630672,0,1.1
1980-10-16T00:00:00Z,0.2525661,0,2.6
1980-10-17T00:00:00Z,0.42258558,0,8.6
1980-10-18T00:00:00Z,7.550252,0.4,23.5
1980-10-19T00:00:00Z,1.5646316,0,8.5
1980-10-20T00:00:00Z,3.0091035,0,18.1
1980-10-21T00:00:00Z,1.5268279,0,9
1980-10-22T00:00:00Z,0.002881438,0,0.5
1980-10-23T00:00:00Z,0.022398995,0,0.8
1980-10-24T00:00:00Z,3.26442,0,19.7
1980-10-25T00:00:00Z,47.088036,12.8,93.3
1980-10-26T00:00:00Z,4.5126424,0,25.4
1980-10-27T00:00:00Z,0.78906894,0,5.9
1980-10-28T00:00:00Z,1.7976214,0,5.6
1980-10-29T00:00:00Z,0.06880686,0,3
1980-10-30T00:00:00Z,0.017808829,0,0.9
1980-10-31T00:00:00Z,0.6760004,0,6.2
1980-11-01T00:00:00Z,0.31230935,0,2.4
1980-11-02T00:00:00Z,0.041889757,0,0.8
1980-11-03T00:00:00Z,0.21452008,0,4.8
1980-11-04T00:00:00Z,4.6751666,0,17.5
1980-11-05T00:00:00Z,1.2994455,0,10.4
1980-11-06T00:00:00Z,1.8400351,0,8
1980-11-07T00:00:00Z,7.3192945,0,26.6
1980-11-08T00:00:00Z,6.485731,1.1,16
1980-11-09T00:00:00Z,4.5943146,0,12.4
1980-11-10T00:00:00Z,1.8224516,0,6.1
1980-11-11T00:00:00Z,0.9432659,0,7.2
1980-11-12T00:00:00Z,0.02696895,0,1.8
1980-11-13T00:00:00Z,0.08351651,0,2.5
1980-11-14T00:00:00Z,1.732801,0,8.4
1980-11-15T00:00:00Z,0.032554876,0,1.7
1980-11-16T00:00:00Z,0.3964892,0,5
1980-11-17T00:00:00Z,7.777212,0.9,21.2
1980-11-18T00:00:00Z,7.5409207,0.7,22.9
1980-11-19T00:00:00Z,0.082292706,0,3.1
1980-11-20T00:00:00Z,0.22543773,0,3.1
1980-11-21T00:00:00Z,0.47915918,0,5.7
1980-11-22T00:00:00Z,0.29657796,0,3.9
1980-11-23T00:00:00Z,2.7957685,0.4,12.9
1980-11-24T00:00:00Z,16.605795,5.3,37.4
1980-11-25T00:00:00Z,1.6565768,0,6
1980-11-26T00:00:00Z,0.20817246,0,2.7
1980-11-27T00:00:00Z,2.760041,0,10.6
1980-11-28T00:00:00Z,9.708588,1.6,45.5
1980-11-29T00:00:00Z,1.5395471,0,11.9
1980-11-30T00:00:00Z,0.7169707,0,5.1
1980-12-01T00:00:00Z,1.1008986,0,6
1980-12-02T00:00:00Z,9.642128,0.4,40.2
1980-12-03T00:00:00Z,2.328311,0,11.8
1980-12-04T00:00:00Z,0.008679597,0,0.6
1980-12-05T00:00:00Z,0.019105498,0,0.7
1980-12-06T00:00:00Z,0.11440953,0,2.7
1980-12-07T00:00:00Z,5.2053933,0,24.7
1980-12-08T00:00:00Z,6.634858,0,31.1
1980-12-09T00:00:00Z,3.3908448,0.9,9.5
1980-12-10T00:00:00Z,1.6788782,0,7.1
1980-12-11T00:00:00Z,0.9450799,0,8.4
1980-12-12T00:00:00Z,2.4617643,0,10.4
1980-12-13T00:00:00Z,1.9357258,0,11
1980-12-14T00:00:00Z,1.2596225,0,4.8
1980-12-15T00:00:00Z,2.2703216,0,8.1
1980-12-16T00:00:00Z,3.2271175,0,17.4
1980-12-17T00:00:00Z,0.82763463,0,7.3
1980-12-18T00:00:00Z,1.5193564,0,8
1980-12-19T00:00:00Z,2.3290918,0,9
1980-12-20T00:00:00Z,0.440067,0,7.9
1980-12-21T00:00:00Z,0.49359995,0,9.6
1980-12-22T00:00:00Z,0.12877807,0,1.1
1980-12-23T00:00:00Z,2.625622,0,15.8
1980-12-24T00:00:00Z,3.064431,0,8.6
1980-12-25T00:00:00Z,0.4303993,0,5.2
1980-12-26T00:00:00Z,0.125659,0,3.3
1980-12-27T00:00:00Z,0.00881527,0,0.6
1980-12-28T00:00:00Z,1.1433364,0,6.2
1980-12-29T00:00:00Z,1.5157046,0,9
1980-12-30T00:00:00Z,0.036551777,0,5.1
1980-12-31T00:00:00Z,0.06584743,0,1.6
1981-01-01T00:00:00Z,1.7230816,0,8.2
1981-01-02T00:00:00Z,1.7106755,0,12.1
1981-01-03T00:00:00Z,0.6020171,0,8.3
1981-01-04T00:00:00Z,1.0787029,0,9.8
1981-01-05T00:00:00Z,0.5733838,0,4.1
1981-01-06T00:00:00Z,2.3040898,0,7.6
1981-01-07T00:00:00Z,4.3038125,0,13.1
1981-01-08T00:00:00Z,0.1672201,0,3.2
1981-01-09T00:00:00Z,0.33430403,0,2.7
1981-01-10T00:00:00Z,0.29104045,0,7.9
1981-01-11T00:00:00Z,0.16647457,0,2.2
1981-01-12T00:00:00Z,0.046603058,0,0.8
1981-01-13T00:00:00Z,0.003829904,0,0.8
1981-01-14T00:00:00Z,0.00818057,0,0.5
1981-01-15T00:00:00Z,0.80539984,0,5.2
1981-01-16T00:00:00Z,1.6883053,0,4.3
1981-01-17T00:00:00Z,0.51836544,0,2.1
1981-01-18T00:00:00Z,0.40230602,0,2.7
1981-01-19T00:00:00Z,0.008633597,0,0.7
1981-01-20T00:00:00Z,0,0,0
1981-01-21T00:00:00Z,0.22954135,0,3.1
1981-01-22T00:00:00Z,1.3332268,0,7.3
1981-01-23T00:00:00Z,0.9695689,0,6.2
1981-01-24T00:00:00Z,0.49400225,0,3.3
1981-01-25T00:00:00Z,0.07519988,0,2.1
1981-01-26T00:00:00Z,0.1888767,0,1.9
1981-01-27T00:00:00Z,0.5532435,0,4.4
1981-01-28T00:00:00Z,0.554517,0,2.8
1981-01-29T00:00:00Z,0.3332984,0,4.2
1981-01-30T00:00:00Z,0.15010099,0,3
1981-01-31T00:00:00Z,1.5823597,0,12.7
1981-02-01T00:00:00Z,10.718139,0.3,31.5
1981-02-02T00:00:00Z,18.924332,0.6,59.5
1981-02-03T00:00:00Z,1.0087152,0,17.7
1981-02-04T00:00:00Z,0.4433884,0,5.1
1981-02-05T00:00:00Z,0.3346218,0,1.9
1981-02-06T00:00:00Z,1.1751593,0,7.9
1981-02-07T00:00:00Z,0.5575229,0,4
1981-02-08T00:00:00Z,7.5666614,0.4,27.2
1981-02-09T00:00:00Z,0.7767576,0,5.4
1981-02-10T00:00:00Z,4.378334,0.4,13.5
1981-02-11T00:00:00Z,16.407166,1.4,61.1
1981-02-12T00:00:00Z,0.22761354,0,9.3
1981-02-13T00:00:00Z,0,0,0
1981-02-14T00:00:00Z,0.010115867,0,1.1
1981-02-15T00:00:00Z,0.22079068,0,4.6
1981-02-16T00:00:00Z,1.0964028,0,10.1
1981-02-17T00:00:00Z,0.4919099,0,5.9
1981-02-18T00:00:00Z,0.003168447,0,0.7
1981-02-19T00:00:00Z,7.8162546,0,46.7
1981-02-20T00:00:00Z,17.60728,1.7,74.7
1981-02-21T00:00:00Z,1.1902156,0,10.9
1981-02-22T00:00:00Z,1.0782032,0,8.2
1981-02-23T00:00:00Z,9.336787,1.6,25.4
1981-02-24T00:00:00Z,7.6628747,0,37.6
1981-02-25T00:00:00Z,3.911697,0,36.3
1981-02-26T00:00:00Z,0.6885181,0,7.5
1981-02-27T00:00:00Z,0.8950061,0,5
1981-02-28T00:00:00Z,2.4108636,0,9.3
1981-03-01T00:00:00Z,0.19631077,0,1.8
1981-03-02T00:00:00Z,0.9589674,0,6.6
1981-03-03T00:00:00Z,0.36141905,0,2.9
1981-03-04T00:00:00Z,0.012900112,0,0.7
1981-03-05T00:00:00Z,0.73547846,0,14.1
1981-03-06T00:00:00Z,0.8785308,0,4.6
1981-03-07T00:00:00Z,1.8632091,0,5.9
1981-03-08T00:00:00Z,0.077971354,0,1.8
1981-03-09T00:00:00Z,0.8791258,0,4.5
1981-03-10T00:00:00Z,0.96218663,0,5.8
1981-03-11T00:00:00Z,0.9503898,0,5.3
1981-03-12T00:00:00Z,0.964449,0,5
1981-03-13T00:00:00Z,0.7722796,0,5.1
1981-03-14T00:00:00Z,0.10203015,0,1
1981-03-15T00:00:00Z,0.704329,0,4
1981-03-16T00:00:00Z,1.1286511,0,6.3
1981-03-17T00:00:00Z,0.6980525,0,4.6
1981-03-18T00:00:00Z,0.36013752,0,2.5
1981-03-19T00:00:00Z,1.2185686,0,8.2
1981-03-20T00:00:00Z,0.67486155,0,10.1
1981-03-21T00:00:00Z,0.29348642,0,2.8
1981-03-22T00:00:00Z,0,0,0
1981-03-23T00:00:00Z,0.009522089,0,1.2
1981-03-24T00:00:00Z,0.45276418,0,3.6
1981-03-25T00:00:00Z,0.1366438,0,3.5
1981-03-26T00:00:00Z,1.162325,0,8.9
1981-03-27T00:00:00Z,1.748796,0,7.5
1981-03-28T00:00:00Z,0,0,0
1981-03-29T00:00:00Z,0.8463508,0,9.8
1981-03-30T00:00:00Z,7.2324624,0,24.7
1981-03-31T00:00:00Z,2.8838594,0,12.5
1981-04-01T00:00:00Z,7.511398,0,23.7
1981-04-02T00:00:00Z,1.5080725,0,14.2
1981-04-03T00:00:00Z,0.32322124,0,4.9
1981-04-04T00:00:00Z,3.803007,0,14.8
1981-04-05T00:00:00Z,2.629084,0,26.7
1981-04-06T00:00:00Z,0.34292996,0,6.6
1981-04-07T00:00:00Z,0.025437338,0,1.5
1981-04-08T00:00:00Z,0.122934066,0,3.3
1981-04-09T00:00:00Z,5.47051,0,14.2
1981-04-10T00:00:00Z,0.23520735,0,2.3
1981-04-11T00:00:00Z,3.2898698,0,12.3
1981-04-12T00:00:00Z,1.4522544,0,15.1
1981-04-13T00:00:00Z,1.6958388,0,5.6
1981-04-14T00:00:00Z,9.849104,0,31.7
1981-04-15T00:00:00Z,0.023887655,0,0.9
1981-04-16T00:00:00Z,0.21750212,0,5.2
1981-04-17T00:00:00Z,7.180107,0,23.3
1981-04-18T00:00:00Z,4.844871,0,22.9
1981-04-19T00:00:00Z,0.06768735,0,1.9
1981-04-20T00:00:00Z,1.401493,0,7.6
1981-04-21T00:00:00Z,0.048204016,0,1
1981-04-22T00:00:00Z,1.5669817,0,7.4
1981-04-23T00:00:00Z,12.654188,2.2,24.9
1981-04-24T00:00:00Z,3.4348865,1,8.3
1981-04-25T00:00:00Z,0.69749385,0,4.4
1981-04-26T00:00:00Z,0.14584056,0,4.7
1981-04-27T00:00:00Z,0.061268736,0,4.2
1981-04-28T00:00:00Z,7.195092,0.4,45
1981-04-29T00:00:00Z,6.2176547,0.5,21.4
1981-04-30T00:00:00Z,0.11145103,0,3.8
1981-05-01T00:00:00Z,0.51430994,0,9.3
1981-05-02T00:00:00Z,0.22990787,0,4.5
1981-05-03T00:00:00Z,8.81E-07,0,0.3
1981-05-04T00:00:00Z,0.041768324,0,1.8
1981-05-05T00:00:00Z,0.86081344,0,6.7
1981-05-06T00:00:00Z,2.7414079,0,13.9
1981-05-07T00:00:00Z,0.015296415,0,0.7
1981-05-08T00:00:00Z,0,0,0
1981-05-09T00:00:00Z,0.1142625,0,8.7
1981-05-10T00:00:00Z,2.8192756,0,14.3
1981-05-11T00:00:00Z,22.076529,5.4,92.9
1981-05-12T00:00:00Z,11.32814,0.4,52.4
1981-05-13T00:00:00Z,0.18410183,0,7.2
1981-05-14T00:00:00Z,4.298231,0,27
1981-05-15T00:00:00Z,13.198025,1.7,37.5
1981-05-16T00:00:00Z,4.2715054,0,12.5
1981-05-17T00:00:00Z,0.008301227,0,1
1981-05-18T00:00:00Z,0,0,0
1981-05-19T00:00:00Z,0,0,0
1981-05-20T00:00:00Z,0,0,0
1981-05-21T00:00:00Z,0.06370884,0,1.3
1981-05-22T00:00:00Z,0.009638684,0,0.5
1981-05-23T00:00:00Z,0,0,0
1981-05-24T00:00:00Z,0.5012841,0,3.9
1981-05-25T00:00:00Z,1.3456643,0,6
1981-05-26T00:00:00Z,0.49396196,0,3.8
1981-05-27T00:00:00Z,3.4953837,0,37.2
1981-05-28T00:00:00Z,1.2246771,0,11.8
1981-05-29T00:00:00Z,4.4749837,0,28.1
1981-05-30T00:00:00Z,3.3488247,0,13.4
1981-05-31T00:00:00Z,2.1264482,0,15.7
1981-06-01T00:00:00Z,0.18492205,0,3.7
1981-06-02T00:00:00Z,2.4305928,0,15.3
1981-06-03T00:00:00Z,5.1600933,0,31.6
1981-06-04T00:00:00Z,2.1767318,0,15.3
1981-06-05T00:00:00Z,0.19644627,0,3.2
1981-06-06T00:00:00Z,4.650859,0,34.9
1981-06-07T00:00:00Z,0.8904674,0,10.4
1981-06-08T00:00:00Z,4.0199203,0,31.7
1981-06-09T00:00:00Z,8.34345,1.3,24.2
1981-06-10T00:00:00Z,1.3943353,0,6.8
1981-06-11T00:00:00Z,1.4235476,0,7.9
1981-06-12T00:00:00Z,2.3870542,0,14.8
1981-06-13T00:00:00Z,3.557302,0,26.6
1981-06-14T00:00:00Z,11.144208,0.3,31
1981-06-15T00:00:00Z,5.363199,0,23.5
1981-06-16T00:00:00Z,4.6397057,0,21.6
1981-06-17T00:00:00Z,1.4024837,0,13.4
1981-06-18T00:00:00Z,0.04453638,0,3.9
1981-06-19T00:00:00Z,2.1488276,0,16.3
1981-06-20T00:00:00Z,7.2652936,0,65.9
1981-06-21T00:00:00Z,7.129078,0.6,22.3
1981-06-22T00:00:00Z,7.3494678,0.3,24.6
1981-06-23T00:00:00Z,0.112175964,0,2
1981-06-24T00:00:00Z,0.022648705,0,0.5
1981-06-25T00:00:00Z,8.679127,0,56.4
1981-06-26T00:00:00Z,1.1366158,0,9
1981-06-27T00:00:00Z,0.23695853,0,2.6
1981-06-28T00:00:00Z,0,0,0
1981-06-29T00:00:00Z,0.87749255,0,19.1
1981-06-30T00:00:00Z,3.1276085,0,16.6
1981-07-01T00:00:00Z,2.7635028,0,15.1
1981-07-02T00:00:00Z,7.522323,0,49.9
1981-07-03T00:00:00Z,1.0695027,0,32.2
1981-07-04T00:00:00Z,8.047375,0,38.2
1981-07-05T00:00:00Z,6.2819114,0,28.6
1981-07-06T00:00:00Z,0.008269925,0,2.1
1981-07-07T00:00:00Z,0.001448628,0,0.4
1981-07-08T00:00:00Z,1.2970954,0,19.4
1981-07-09T00:00:00Z,2.1524153,0,26.5
1981-07-10T00:00:00Z,0,0,0
1981-07-11T00:00:00Z,0.018078385,0,1.2
1981-07-12T00:00:00Z,0.011976779,0,3
1981-07-13T00:00:00Z,3.0808115,0,26.3
1981-07-14T00:00:00Z,0.7972449,0,8.8
1981-07-15T00:00:00Z,0,0,0
1981-07-16T00:00:00Z,9.13E-04,0,0.3
1981-07-17T00:00:00Z,0.014562354,0,0.6
1981-07-18T00:00:00Z,2.3765128,0,13
1981-07-19T00:00:00Z,2.5162587,0,18.4
1981-07-20T00:00:00Z,29.972586,4.1,75.5
1981-07-21T00:00:00Z,5.4046516,0.3,19.6
1981-07-22T00:00:00Z,0.006063809,0,0.7
1981-07-23T00:00:00Z,0.00230507,0,1.2
1981-07-24T00:00:00Z,0.015073258,0,1.3
1981-07-25T00:00:00Z,1.1269585,0,11.1
1981-07-26T00:00:00Z,9.1300745,0,32.9
1981-07-27T00:00:00Z,2.1956077,0,14.2
1981-07-28T00:00:00Z,18.824667,0.7,58.7
1981-07-29T00:00:00Z,2.842472,0.3,11
1981-07-30T00:00:00Z,0.011844302,0,2.7
1981-07-31T00:00:00Z,0.011143791,0,0.7
1981-08-01T00:00:00Z,0.004090245,0,0.7
1981-08-02T00:00:00Z,0.5317516,0,8.6
1981-08-03T00:00:00Z,5.031076,0,27.8
1981-08-04T00:00:00Z,4.007187,0,19.6
1981-08-05T00:00:00Z,8.931592,0,49.4
1981-08-06T00:00:00Z,0.01861804,0,7.1
1981-08-07T00:00:00Z,3.5847507,0,21.8
1981-08-08T00:00:00Z,10.187011,0.4,33.8
1981-08-09T00:00:00Z,1.5286317,0,16.2
1981-08-10T00:00:00Z,2.9156005,0,10.2
1981-08-11T00:00:00Z,10.78552,0,30.9
1981-08-12T00:00:00Z,0.8148179,0,15.2
1981-08-13T00:00:00Z,0.85558575,0,11.9
1981-08-14T00:00:00Z,1.0805761,0,10.5
1981-08-15T00:00:00Z,17.605106,1.3,62.7
1981-08-16T00:00:00Z,2.3050003,0,29.5
1981-08-17T00:00:00Z,0.1590419,0,4
1981-08-18T00:00:00Z,0,0,0
1981-08-19T00:00:00Z,0.02845922,0,1.6
1981-08-20T00:00:00Z,0,0,0
1981-08-21T00:00:00Z,0.08075047,0,2.8
1981-08-22T00:00:00Z,0.46467227,0,13.7
1981-08-23T00:00:00Z,0.004733789,0,0.3
1981-08-24T00:00:00Z,5.629404,0,16.4
1981-08-25T00:00:00Z,0.024227984,0,0.7
1981-08-26T00:00:00Z,5.56E-04,0,0.3
1981-08-27T00:00:00Z,0.32765636,0,4.9
1981-08-28T00:00:00Z,1.3945293,0,15.6
1981-08-29T00:00:00Z,2.2892826,0,12.7
1981-08-30T00:00:00Z,2.1259923,0,13.3
1981-08-31T00:00:00Z,1.6895874,0,17.1
1981-09-01T00:00:00Z,3.4656177,0,41.3
1981-09-02T00:00:00Z,12.073552,0,41.5
1981-09-03T00:00:00Z,4.9080706,0,23.9
1981-09-04T00:00:00Z,3.6592574,0,30.6
1981-09-05T00:00:00Z,2.799227,0,13.5
1981-09-06T00:00:00Z,2.977518,0,17.5
1981-09-07T00:00:00Z,7.28047,0,38.8
1981-09-08T00:00:00Z,14.6894865,0,52.6
1981-09-09T00:00:00Z,7.180127,0,47.2
1981-09-10T00:00:00Z,4.2770505,0,32.1
1981-09-11T00:00:00Z,1.5977141,0,23.6
1981-09-12T00:00:00Z,0.81405884,0,6.6
1981-09-13T00:00:00Z,0,0,0
1981-09-14T00:00:00Z,7.595823,0,27.2
1981-09-15T00:00:00Z,1.2483082,0,24.5
1981-09-16T00:00:00Z,3.5738263,0,21.1
1981-09-17T00:00:00Z,3.8260734,0,16.6
1981-09-18T00:00:00Z,0.75088876,0,6.1
1981-09-19T00:00:00Z,2.4219491,0,9.1
1981-09-20T00:00:00Z,1.9177132,0,10.6
1981-09-21T00:00:00Z,5.32113,0,15.9
1981-09-22T00:00:00Z,27.049492,1.1,64.4
1981-09-23T00:00:00Z,9.58503,0,42.1
1981-09-24T00:00:00Z,1.1840149,0,8.4
1981-09-25T00:00:00Z,0.3406319,0,4.1
1981-09-26T00:00:00Z,0.6295283,0,5.7
1981-09-27T00:00:00Z,8.279017,0,18
1981-09-28T00:00:00Z,0.8372395,0,4.4
1981-09-29T00:00:00Z,0.023636604,0,1.9
1981-09-30T00:00:00Z,1.2242658,0,22.4
1981-10-01T00:00:00Z,12.751857,2.2,46.4
1981-10-02T00:00:00Z,4.1932497,0.3,14.7
1981-10-03T00:00:00Z,2.227156,0,8.1
1981-10-04T00:00:00Z,0.4501852,0,3.6
1981-10-05T00:00:00Z,1.6163455,0,10.5
1981-10-06T00:00:00Z,10.970774,1.2,32.5
1981-10-07T00:00:00Z,7.0369377,0,28.6
1981-10-08T00:00:00Z,1.5931685,0,8.3
1981-10-09T00:00:00Z,0.03429347,0,1.4
1981-10-10T00:00:00Z,3.04E-05,0,0.3
1981-10-11T00:00:00Z,0.001022169,0,0.4
1981-10-12T00:00:00Z,0,0,0
1981-10-13T00:00:00Z,0.001283999,0,0.4
1981-10-14T00:00:00Z,0,0,0
1981-10-15T00:00:00Z,0.15405703,0,3.5
1981-10-16T00:00:00Z,0.72860706,0,5.4
1981-10-17T00:00:00Z,0.95276165,0,7.8
1981-10-18T00:00:00Z,9.806741,1.9,33.3
1981-10-19T00:00:00Z,1.666009,0,6.7
1981-10-20T00:00:00Z,0.3405824,0,4
1981-10-21T00:00:00Z,0.80349183,0,8
1981-10-22T00:00:00Z,0.95177096,0,8.8
1981-10-23T00:00:00Z,13.399188,4.2,39
1981-10-24T00:00:00Z,0.82082844,0,10.3
1981-10-25T00:00:00Z,1.8086466,0,19
1981-10-26T00:00:00Z,16.689281,4.8,38.6
1981-10-27T00:00:00Z,30.764845,5.8,79.5
1981-10-28T00:00:00Z,11.001013,0.6,46
1981-10-29T00:00:00Z,0.001442267,0,1.3
1981-10-30T00:00:00Z,0.002609011,0,0.6
1981-10-31T00:00:00Z,0,0,0
1981-11-01T00:00:00Z,0.025077842,0,1.1
1981-11-02T00:00:00Z,0.00625797,0,0.4
1981-11-03T00:00:00Z,0.012562894,0,0.7
1981-11-04T00:00:00Z,0.028553862,0,1.6
1981-11-05T00:00:00Z,2.250764,0,16.7
1981-11-06T00:00:00Z,12.157535,3.5,28.2
1981-11-07T00:00:00Z,1.2024398,0,5.7
1981-11-08T00:00:00Z,0.043582182,0,1.8
1981-11-09T00:00:00Z,0.07073828,0,3.2
1981-11-10T00:00:00Z,0.11772097,0,1.7
1981-11-11T00:00:00Z,0.070483066,0,2.4
1981-11-12T00:00:00Z,0.014015959,0,1.1
